title,comment,bias,hate
211202 에스파(카리나) Savage 직캠 / aespa Fancam,감사합니다,none,none
151227 아이유 (IU) 스물셋 Twenty-three [아이유]직캠 Fancam (코엑스) by Mera,개섹시해,none,none
151227 아이유 (IU) 스물셋 Twenty-three [아이유]직캠 Fancam (코엑스) by Mera,오늘도 도움 좀 받고 갈게 누나...,none,none
151227 아이유 (IU) 스물셋 Twenty-three [아이유]직캠 Fancam (코엑스) by Mera,아이유 완전 예쁘당~~♡♡,none,none
151227 아이유 (IU) 스물셋 Twenty-three [아이유]직캠 Fancam (코엑스) by Mera,진짜 너무 이쁘다ㅠㅜ,none,none
151227 아이유 (IU) 스물셋 Twenty-three [아이유]직캠 Fancam (코엑스) by Mera,아니 뭐야 이거 영상 공식채널에 있지않았음? 왜 사라졌냐구..,none,none
151227 아이유 (IU) 스물셋 Twenty-three [아이유]직캠 Fancam (코엑스) by Mera,진짜 섹시하다,none,none
151227 아이유 (IU) 스물셋 Twenty-three [아이유]직캠 Fancam (코엑스) by Mera,힐신은거 개섹시하네-♡,none,none
151227 아이유 (IU) 스물셋 Twenty-three [아이유]직캠 Fancam (코엑스) by Mera,이것도 진짜 잘뽑히네..,none,none
151227 아이유 (IU) 스물셋 Twenty-three [아이유]직캠 Fancam (코엑스) by Mera,아니 이거 가요대전 왜 영상 다시 막았죠? 짜증나게 하네 sbs,none,none
"아이유 iu ㅗㅜㅑ 모음, 아이유의 색다른 매력",그냥 이쁘기만한데 ㅋㅋㅋㅋㅋ이유이뻐,none,none
"아이유 iu ㅗㅜㅑ 모음, 아이유의 색다른 매력",아이유의 섹시는 ㅗㅜㅑ의 섹시보단 우와... 의 섹시지,none,none
"아이유 iu ㅗㅜㅑ 모음, 아이유의 색다른 매력",아으....넘어졌을때 무릎 내가 다 아프네,none,none
"아이유 iu ㅗㅜㅑ 모음, 아이유의 색다른 매력",삐빅!! 전체관람가입니다!!,none,none
"아이유 iu ㅗㅜㅑ 모음, 아이유의 색다른 매력",전체이용가입니다 땅땅!,none,none
"아이유 iu ㅗㅜㅑ 모음, 아이유의 색다른 매력",첫번째 너무 좋다,none,none
"아이유 iu ㅗㅜㅑ 모음, 아이유의 색다른 매력",0:55 코박죽,none,none
"아이유 iu ㅗㅜㅑ 모음, 아이유의 색다른 매력",아이유는 ㅗㅜㅑ가 아니라 ㅏㅣㅠ지,none,none
"아이유 iu ㅗㅜㅑ 모음, 아이유의 색다른 매력",개인적으로 아이유느님은 진짜 무대에서 세젤예신거 같음..,none,none
"아이유 iu ㅗㅜㅑ 모음, 아이유의 색다른 매력",진짜 넘모귀엽당,none,none
[4K60p] 230819 권은비 KWON EUNBI Full Ver 언더워터 + Door + Glitch + BeautifulNight + The Flash @DaftTaengk,와.. 노래 잘봤습니다,none,none
[4K60p] 230819 권은비 KWON EUNBI Full Ver 언더워터 + Door + Glitch + BeautifulNight + The Flash @DaftTaengk,이쁘당 노래도 잘하는 편이라 더더 놀람 멋짐,none,none
[4K60p] 230819 권은비 KWON EUNBI Full Ver 언더워터 + Door + Glitch + BeautifulNight + The Flash @DaftTaengk,진짜 오늘도 신세진다 .. 너무 좋다 하 고마워,none,none
[4K60p] 230819 권은비 KWON EUNBI Full Ver 언더워터 + Door + Glitch + BeautifulNight + The Flash @DaftTaengk,라이브인데 음색 하나도 안 불안한거 실화야? ㅋㅋㅋㅋㅋ 엄청나다,none,none
[4K60p] 230819 권은비 KWON EUNBI Full Ver 언더워터 + Door + Glitch + BeautifulNight + The Flash @DaftTaengk,역시 사람은 자신있는걸 해야 잘되는 법,none,none
[4K60p] 230819 권은비 KWON EUNBI Full Ver 언더워터 + Door + Glitch + BeautifulNight + The Flash @DaftTaengk,감사합니다,none,none
[4K60p] 230819 권은비 KWON EUNBI Full Ver 언더워터 + Door + Glitch + BeautifulNight + The Flash @DaftTaengk,권은비는 전설이다...여잔데 ㄹㅇ워너비 몸매,none,none
[4K60p] 230819 권은비 KWON EUNBI Full Ver 언더워터 + Door + Glitch + BeautifulNight + The Flash @DaftTaengk,레전드 레전드,none,none
170714 IU 너랑 나 - YOU&I [아이유]직캠 Fancam (서든어택 축하공연) by Mera,아이유 ♡,none,none
170714 IU 너랑 나 - YOU&I [아이유]직캠 Fancam (서든어택 축하공연) by Mera,이건 맞다 !!!!!,none,none
170714 IU 너랑 나 - YOU&I [아이유]직캠 Fancam (서든어택 축하공연) by Mera,역시 아이유 ,none,none
170714 IU 너랑 나 - YOU&I [아이유]직캠 Fancam (서든어택 축하공연) by Mera,아이유 너무 좋다,none,none
170714 IU 너랑 나 - YOU&I [아이유]직캠 Fancam (서든어택 축하공연) by Mera,아 정말로 살맛난다,none,none
170714 IU 너랑 나 - YOU&I [아이유]직캠 Fancam (서든어택 축하공연) by Mera,이쁨은 더하고 나이는 거꾸로 먹는듯,none,none
170714 IU 너랑 나 - YOU&I [아이유]직캠 Fancam (서든어택 축하공연) by Mera,너무 귀여워,none,none
170714 IU 너랑 나 - YOU&I [아이유]직캠 Fancam (서든어택 축하공연) by Mera,와 라이브 실화냐,none,none
[입덕직캠] 아이브 장원영 직캠 4K '해야 (HEYA)' (IVE WONYOUNG FanCam) | @MCOUNTDOWN_2024.5.2,포니테일에 노리개?같은 장신구랑 편해보이는 코디에 무엇보다 아이돌 포스랑 외모가 열일함... 라이브도 많이 늘었던데 최고다 진짜,none,none
[입덕직캠] 아이브 장원영 직캠 4K '해야 (HEYA)' (IVE WONYOUNG FanCam) | @MCOUNTDOWN_2024.5.2,올해  입덕했는데 너무 행복해요. 항상 응원합니다,none,none
[입덕직캠] 아이브 장원영 직캠 4K '해야 (HEYA)' (IVE WONYOUNG FanCam) | @MCOUNTDOWN_2024.5.2,장원영은 어떻게 더 예뻐졌네,none,none
[입덕직캠] 아이브 장원영 직캠 4K '해야 (HEYA)' (IVE WONYOUNG FanCam) | @MCOUNTDOWN_2024.5.2,표정이 계속 바뀌는데 계속 예쁘고 반짝거리는게... 우와......,none,none
[입덕직캠] 아이브 장원영 직캠 4K '해야 (HEYA)' (IVE WONYOUNG FanCam) | @MCOUNTDOWN_2024.5.2,표정 넋놓고 보다가 시간 다날리네 ㅋㅋㅋ,none,none
[입덕직캠] 아이브 장원영 직캠 4K '해야 (HEYA)' (IVE WONYOUNG FanCam) | @MCOUNTDOWN_2024.5.2,1:45 ㅁㅊ 하 이뻐라ㅠㅠㅠㅠ 진짜 무대를 어쩜 이렇게 잘할까 ,none,none
[입덕직캠] 아이브 장원영 직캠 4K '해야 (HEYA)' (IVE WONYOUNG FanCam) | @MCOUNTDOWN_2024.5.2,2배속 아님 유튜브 못 보는데 1초도 허투로 안 쓰고 영상에 빡집중함.. 이게 무대 위 장원영이야 ,none,none
후카다에이미랑 섹스하고 왔습니다..,한 편 더 찍으러 간다는 것에서 육성으로 웃었네요 형 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,none,none
후카다에이미랑 섹스하고 왔습니다..,별의별 후기를 유튜브에서 많이 봤지만 .... 후카다 에이미 후기는 진짜 신박하고 희귀하네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,none,none
후카다에이미랑 섹스하고 왔습니다..,제목보고 바로보고왔습니다  미켄이형 긴장안했잖아 ㅋㅋㅋ,none,none
후카다에이미랑 섹스하고 왔습니다..,제목 어그로에 대한 해명을 영상으로 제출할수 있는 형,none,none
후카다에이미랑 섹스하고 왔습니다..,아 ㅋㅋㅋ 이형도 좋긴한데 자막이 미쳤넼ㅋㅋㅋㅋㅋㅋㅋ,none,none
후카다에이미랑 섹스하고 왔습니다..,편집자 미쳤나 ㅋㅋㅋㅋㅋㅋㅋ,none,none
후카다에이미랑 섹스하고 왔습니다..,시미켄형  건강한 모습이 보기 좋습니다,none,none
후카다에이미랑 섹스하고 왔습니다..,"ㅈㄴ 직설적이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이 제목을 보고 안 들어오는 남자가 어딨냐고요,,,",none,none
후카다에이미랑 섹스하고 왔습니다..,하나하나 기가막히게 답해주는 익현이형도 대단한데 자막다는 분의 센스는 걍 미쳤네요. 어나더월드다 ㅋㅋ,none,none
후카다에이미랑 섹스하고 왔습니다..,도대체누가 자막나올때 이름 옆에 닉네임을 대화에 맞게 찰떡같이 넣는거죠? 진짜궁금해서 그래요 ㅋㅋㅋ 보카리스윁이라니 ㅋㅋㅋ 개욱기네,none,none
후카다에이미랑 섹스하고 왔습니다..,이 채널은 시미켄도 웃기고 좋은데 자막이 미쳤어ㅋㅋㅋㅋㅋㅋㅋ,none,none
후카다에이미랑 섹스하고 왔습니다..,볼때마다 자막이 진짜 ㅈㄴ 웃김 ㅋㅋㅋㅋㅋㅋ,none,none
후카다에이미랑 섹스하고 왔습니다..,촬영을 하루에 2번이나 해도 거뜬하다니 진짜 건강하시네요 ㅎㅎㅎㅎㅎ,none,none
후카다에이미랑 섹스하고 왔습니다..,"""이만 섹스하러 가보겠습니다""가 존나 웃김 ㅋㅋㅋㅋㅋㅋㅋㅋ",none,none
후카다에이미랑 섹스하고 왔습니다..,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ시미켄 형 옆에 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 자막 넣은 편집자 미쳤냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,none,none
후카다에이미랑 섹스하고 왔습니다..,시미켄햄 항상 건강해야돼,none,none
후카다에이미랑 섹스하고 왔습니다..,1만편을 찍으면서도 뭔가가 느껴진다는게 진짜 대단하다 ㅋㅋㅋ,none,none
후카다에이미랑 섹스하고 왔습니다..,영상 처음 보는데 편집자 진짜 미친듯ㅋㅋㅋㅋㅋㅋ 자막마다 다 웃기네,none,none
탱글다희는 야정코정입니다,탱글다희를 왜봄 ㅋㅋㅋ 탱글쥬지 김씹섭이 있는데 ㄹㅇ ㅋㅋ,none,none
탱글다희는 야정코정입니다,가재님 전에 영상보고왔는데 목소리에 반했어요 사랑합니다,none,none
탱글다희는 야정코정입니다,이컨셉이 7.5만명에게나 먹힐줄은 상상도못했다람쥐썬더,none,none
탱글다희는 야정코정입니다,이때...기룡이만 바라봤었더라면....,none,none
탱글다희는 야정코정입니다,섭이형 안돼ㅠㅜㅜㅠㅡ오늘은 사랑하기 싫어,none,none
탱글다희는 야정코정입니다,우리 형섭이 많이 마려웟나보네.. 내쥬지는 23년째 마려운데..,none,none
탱글다희는 야정코정입니다,싫어요가 많이 없는 씹섭이 너가 짱이야,none,none
탱글다희는 야정코정입니다,8:00 마음이 넓은 여자가 취향인 스니..,none,none
탱글다희는 야정코정입니다,"귀엽다 김형섭..,..",none,none
탱글다희는 야정코정입니다,우리 형섭이도 야정코정이지ㅋㅋㅋㅋ 사랑해 형섭아ㅋㅋ,none,none
탱글다희는 야정코정입니다,0:59 형 그러면서 마음속에서 기룡이 생각하고 기룡이 보면 안되는데 이랬지? 난 씹형썹이형 응원해,none,none
탱글다희는 야정코정입니다,룡아가는 속상해...형섭이가 다른년한테 넘어가면 마음이 아파...,none,none
[ 쵸단_ ] ( chodan_ ) 의첸적 마지막 메이드복 ，メイド 女僕 Maid,모든게 완벽한 쵸단좌,none,none
[ 쵸단_ ] ( chodan_ ) 의첸적 마지막 메이드복 ，メイド 女僕 Maid,"≤≤남편 출근시키고 외간남자 불러서= 노는냼비가있네 ㅅ퍄 노M0 럐젼드 00:16Eu amo essa música,essa batida  Belíssima Sensualidade em cada movimento  Que coisa........maravilhosa ver uma criança  preocupado com a preservação da natureza! Lindo de ver!.....Parabéns Eve e Adam, Deus abençoe",none,none
[ 쵸단_ ] ( chodan_ ) 의첸적 마지막 메이드복 ，メイド 女僕 Maid,쵸단아 애덜 앞에서 내놓지마,none,none
[ 쵸단_ ] ( chodan_ ) 의첸적 마지막 메이드복 ，メイド 女僕 Maid,얼굴이많이바낀것같아,none,none
[ 쵸단_ ] ( chodan_ ) 의첸적 마지막 메이드복 ，メイド 女僕 Maid,몸~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,none,none
[ 쵸단_ ] ( chodan_ ) 의첸적 마지막 메이드복 ，メイド 女僕 Maid,남친은 얼마나 좋을까......,none,none
[ 쵸단_ ] ( chodan_ ) 의첸적 마지막 메이드복 ，メイド 女僕 Maid,누나 이뻐요  ㅋ,none,none
[ 쵸단_ ] ( chodan_ ) 의첸적 마지막 메이드복 ，メイド 女僕 Maid,"채널 주인분, 프사 여자 누구인가요??",none,none
[ 쵸단_ ] ( chodan_ ) 의첸적 마지막 메이드복 ，メイド 女僕 Maid,오늘은 이거다,none,none
[ 쵸단_ ] ( chodan_ ) 의첸적 마지막 메이드복 ，メイド 女僕 Maid,누나!!!!! 얼굴이 너무 많이 이쁘고 귀여워요,none,none
[ 쵸단_ ] ( chodan_ ) 의첸적 마지막 메이드복 ，メイド 女僕 Maid,이게 슬렌더인가??,none,none
"🔔1티어 골반 유나 , 당신이 몰랐던 10가지 사실🔔",국제의원은 머하는 사람이여,none,none
"🔔1티어 골반 유나 , 당신이 몰랐던 10가지 사실🔔",그보다...사인 너무 잘해준다...너무 착하네요.. 아직도 생생하다. 솔직히 걸그룹을 잘모르는데 옆에 있던 어린조카가 난리쳐서 가까이가서 잇지유나라면서 사인받고 싶어하길래 그냥 넌지기 던져봤다... 사인좀해봤다 너무 무성의한 내태도...니가연예인이가..난모르는데 사인좀 .이런느낌으로말했다.. 그런데 그 미소...잊지못한다... 천사다..사인에다 조카는 사진까지... 그이후 유튭으로 영상검색하면서 입덕이라는걸 하는 39세아재..,none,none
"🔔1티어 골반 유나 , 당신이 몰랐던 10가지 사실🔔",잇지 데뷔했을때 솔직히 얘밖에 안보였었음 미스에이 수지밖에 안보이고 3쩌리들 버로우탄것처럼,none,none
"🔔1티어 골반 유나 , 당신이 몰랐던 10가지 사실🔔",계약 끝나도 스물셋이라고 좋아하던 그녀석이군,none,none
"🔔1티어 골반 유나 , 당신이 몰랐던 10가지 사실🔔",얘는 누구랑 사귀고 있을까 ㅋㅋ,none,none
"🔔1티어 골반 유나 , 당신이 몰랐던 10가지 사실🔔",고양이 가필드 닮았네 ㅋ ,none,none
"🔔1티어 골반 유나 , 당신이 몰랐던 10가지 사실🔔",베이글 유나 ..,none,none
"🔔1티어 골반 유나 , 당신이 몰랐던 10가지 사실🔔",얘가 외모랑 몸매가 유명해서 좀 묻혔는데 실력도 ㅈㄴ 좋음.,none,none
"🔔1티어 골반 유나 , 당신이 몰랐던 10가지 사실🔔",하 오구라유난 줄 알고 들어왔더니만....,none,none
"🔔1티어 골반 유나 , 당신이 몰랐던 10가지 사실🔔",근데 신기한게 골반은 넓은데 엉덩이는 납작한편이던데 제니마냥,none,none
아름e♡ 섹시댄스(Sexy Dance - 제로투댄스) Twerking | CGL,<<<<< 오늘 못챙기셨다면 필수코스입니다 ~,none,none
아름e♡ 섹시댄스(Sexy Dance - 제로투댄스) Twerking | CGL,"≤≤남편 출근시키고 외간남자 불러서 노는냼비가있네 ㅅ퍄 노M0 럐젼드  00:16 Eu amo essa música,essa batida Belíssima Sensualidade em cada movimento   Que coisa........maravilhosa ver uma criança  preocupado com a preservação da natureza ! Lindo de ver!.....Parabéns Eve e Adam, Deus abençoe ",none,none
유나 만지기 굉장하다,반응개찰져ㅋㅋ언니들이 장난칠맛날듯,none,none
유나 만지기 굉장하다,수치심과 깊은 빡침을 해결 해야하는데 대상이 친한 언니야 와 이거 미치지,none,none
유나 만지기 굉장하다,똥침인 줄 알았는데 봊침이었구만.,none,none
유나 만지기 굉장하다,미쳤나봐를 계속하니까 점점 분위기가ㅋㅋㅋㅋ,none,none
유나 만지기 굉장하다,소리가 좋구나,none,none
유나 만지기 굉장하다,내가 다 수치스럽네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,none,none
[UNFILTERED CAM] IVE YUJIN(안유진) '해야 (HEYA)' 4K | BE ORIGINAL,안유진이 최고야,none,none
[UNFILTERED CAM] IVE YUJIN(안유진) '해야 (HEYA)' 4K | BE ORIGINAL,이렇게 보니깐 진짜 더 잘하는구나,none,none
[UNFILTERED CAM] IVE YUJIN(안유진) '해야 (HEYA)' 4K | BE ORIGINAL,1:37 이 부분 진짜 개좋아서 디질 거 같다,none,none
[UNFILTERED CAM] IVE YUJIN(안유진) '해야 (HEYA)' 4K | BE ORIGINAL,이정도 안무는 가지고 노는 느낌이다 표정에서 여유가 느껴진다,none,none
"[8K FULL] QWER - 경기과학기술대학교 축제 직캠 | 240507 | (Discord, 수수께끼 다이어리, 고민중독, 별의하모니+대관람차, 불꽃놀이) | BOX",선생님 감사합니다ㅠㅠ 잘봤어요!! 시요밍,none,none
"[8K FULL] QWER - 경기과학기술대학교 축제 직캠 | 240507 | (Discord, 수수께끼 다이어리, 고민중독, 별의하모니+대관람차, 불꽃놀이) | BOX",크~~~~ 그저 감사합니당~~~,none,none
"[8K FULL] QWER - 경기과학기술대학교 축제 직캠 | 240507 | (Discord, 수수께끼 다이어리, 고민중독, 별의하모니+대관람차, 불꽃놀이) | BOX",와... 라이브도 찢네 이젠,none,none
"[8K FULL] QWER - 경기과학기술대학교 축제 직캠 | 240507 | (Discord, 수수께끼 다이어리, 고민중독, 별의하모니+대관람차, 불꽃놀이) | BOX",이게 진짜 아이돌이지,none,none
"[8K FULL] QWER - 경기과학기술대학교 축제 직캠 | 240507 | (Discord, 수수께끼 다이어리, 고민중독, 별의하모니+대관람차, 불꽃놀이) | BOX",화질 지렸따 감사합니다,none,none
"[8K FULL] QWER - 경기과학기술대학교 축제 직캠 | 240507 | (Discord, 수수께끼 다이어리, 고민중독, 별의하모니+대관람차, 불꽃놀이) | BOX",여유로워진거보니 괜히 닭살돋네  영화 같은 성장기 미쳤다 QWER,none,none
"[8K FULL] QWER - 경기과학기술대학교 축제 직캠 | 240507 | (Discord, 수수께끼 다이어리, 고민중독, 별의하모니+대관람차, 불꽃놀이) | BOX",라이브 미쳤다....너무 좋다 ㅋㅋ,none,none
"[8K FULL] QWER - 경기과학기술대학교 축제 직캠 | 240507 | (Discord, 수수께끼 다이어리, 고민중독, 별의하모니+대관람차, 불꽃놀이) | BOX",우왕 화질 너무좋다!!!,none,none
"[8K FULL] QWER - 경기과학기술대학교 축제 직캠 | 240507 | (Discord, 수수께끼 다이어리, 고민중독, 별의하모니+대관람차, 불꽃놀이) | BOX",보컬 궁극기 미쳐따 이시연 짱,none,none
"[8K FULL] QWER - 경기과학기술대학교 축제 직캠 | 240507 | (Discord, 수수께끼 다이어리, 고민중독, 별의하모니+대관람차, 불꽃놀이) | BOX",와 미쳤다;;;;; 음방 직캠인줄;;,none,none
"[8K FULL] QWER - 경기과학기술대학교 축제 직캠 | 240507 | (Discord, 수수께끼 다이어리, 고민중독, 별의하모니+대관람차, 불꽃놀이) | BOX","00:00 노래1 Discord  03:14 노래2 수수께끼 다이어리   멘트, 멤버소개   노래3 고민중독   멘트   노래4 별의 하모니 + 대관람차   멘트   노래5 불꽃놀이",none,none
"[8K FULL] QWER - 경기과학기술대학교 축제 직캠 | 240507 | (Discord, 수수께끼 다이어리, 고민중독, 별의하모니+대관람차, 불꽃놀이) | BOX",무반주 별의하모니 뭐냐ㅋㅋㅋㅋㅋ 무쳤다,none,none
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,카리나 좋은게 춤출때 엄청 파워풀하게 춤,none,none
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,카리나.  역시 현 세대에서 독보적이네.부족한게 도저히 안 보인다.,none,none
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,흐트러짐 1도 없이 너무잘하네,none,none
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,진짜 카리나 춤출때 강약조절하는거랑 파워 쓰는거 개도른거 같다..미쳤어...,none,none
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,AI라고 하기엔 실존하고 인간이라기엔 초현실적인 비쥬얼이니 외계인이라고 생각할 수밖에.. 외계인 컨셉이 1도 어색하지 않은 카리나,none,none
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,팔에 뭐 안딜려잇으니까 춤선 더 잘보여서 좋다,none,none
[K-Fancam] 르세라핌 김채원 직캠 'Perfect Night'(LE SSERAFIM KIM CHAEWON Fancam) @뮤직뱅크(Music Bank) 231027,채원아 너 춤짱이야..... 이 직캠이 저를 숨쉬게 합니다,none,none
[K-Fancam] 르세라핌 김채원 직캠 'Perfect Night'(LE SSERAFIM KIM CHAEWON Fancam) @뮤직뱅크(Music Bank) 231027,진짜 중간중간 발 스텝 너무 잘춘다 역시 김채원이다,none,none
[K-Fancam] 르세라핌 김채원 직캠 'Perfect Night'(LE SSERAFIM KIM CHAEWON Fancam) @뮤직뱅크(Music Bank) 231027,맴버별로 모두 중요하지만 채원이가 르세라핌의 기둥같은 존재다. 춤 노래 둘다 잘하고 노력을 진짜 엄청하는게 느껴짐,none,none
[K-Fancam] 르세라핌 김채원 직캠 'Perfect Night'(LE SSERAFIM KIM CHAEWON Fancam) @뮤직뱅크(Music Bank) 231027,웃는 채원이 모습을 보니 정말 반갑다 나는 많은거 안바라고 꾸준히 사랑받고 오래오래 건강하게 활동 했으면 좋겠다 채원아 지금도 잘하고 있고 나에게 넌 최고야 부디 건강만 챙겨줘 화이팅,none,none
[K-Fancam] 르세라핌 김채원 직캠 'Perfect Night'(LE SSERAFIM KIM CHAEWON Fancam) @뮤직뱅크(Music Bank) 231027,김채원 ,none,none
[K-Fancam] 아이브 장원영 직캠 '해야' (HEYA)'(IVE WONYOUNG Fancam) @뮤직뱅크(Music Bank) 240510,너무 예쁘다,none,none
[K-Fancam] 아이브 장원영 직캠 '해야' (HEYA)'(IVE WONYOUNG Fancam) @뮤직뱅크(Music Bank) 240510,왜 왜 왜 화질 후진 kbs에서 이렇게 이쁜건데!!! 쇼캠직캠에서 이렇게 입지,none,none
[K-Fancam] 아이브 장원영 직캠 '해야' (HEYA)'(IVE WONYOUNG Fancam) @뮤직뱅크(Music Bank) 240510,원영이 엡터라이크때 넘말라서 춤출때  갈비뼈가 다 보일때마다 속상했는데 살이 살짝 붙으니 넘 보기 좋아 예쁘다.,none,none
[K-Fancam] 아이브 장원영 직캠 '해야' (HEYA)'(IVE WONYOUNG Fancam) @뮤직뱅크(Music Bank) 240510,40대아줌마가  홀린듯 보고있음 ㅋㅋㅋㅋㅋㅋ어쩜 저리 인형같을꼬...,none,none
[K-Fancam] 아이브 장원영 직캠 '해야' (HEYA)'(IVE WONYOUNG Fancam) @뮤직뱅크(Music Bank) 240510,워뇨 너무 예뻐,none,none
[K-Fancam] 아이브 장원영 직캠 '해야' (HEYA)'(IVE WONYOUNG Fancam) @뮤직뱅크(Music Bank) 240510,"아름다운 장원영님, 최고의 슈퍼스타!! 절대 아이돌 :)",none,none
트와이스 모모 직캠 'The Feels' (TWICE MOMO)｜READY TO BE,진짜 못참겠다,none,none
트와이스 모모 직캠 'The Feels' (TWICE MOMO)｜READY TO BE,아주 그냥 작정을했구나,none,none
트와이스 모모 직캠 'The Feels' (TWICE MOMO)｜READY TO BE,하아.... 시원하다....,none,none
트와이스 모모 직캠 'The Feels' (TWICE MOMO)｜READY TO BE,오늘은..이걸로,none,none
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,아린 앓이중~♡ 넘 이쁘자나~~♡,none,none
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,아린이 졸귀ㅜㅜ,none,none
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,2:45 쫄깃쫄깃,none,none
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,진짜 이렇게 귀여운 생명체가 있다니…,none,none
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,아린이는 배우해도 떡상할듯~,none,none
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,포브스선정 가장 신세지기 좋은영상 1위,none,none
워터밤 레전드 권은비,맘대로뽐내도된다 청춘 아름답다,none,none
워터밤 레전드 권은비,저탱 머임??,none,none
워터밤 레전드 권은비,은비는 지금 머리길이가 젤 잘 어울린다.너무 긴 머리도 단발도 별루임.지금이 젤 이쁨,none,none
워터밤 레전드 권은비,허이고 아픈날 한꺼번에 아프라고 그랬다는게 말이 되나요…,none,none
워터밤 레전드 권은비,가디건 어디제품이에요... 가디건때문에 자꾸 돌려보게되네,none,none
워터밤 레전드 권은비,역시 리더는...,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,지린다,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,부모님 오열 ,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,테스트 합격 브라보 브라보,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,요즘 룸빵에  아가씨가 없다드라 이런 유망주들이  인터넷방송으로 빠져서,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,전나 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,이분 방구 뀔때 팬티 구멍 날듯,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,아주 발악을하네,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,평생 결혼안하고 혼자살생각으로 이짓하는거겠지 ㅎㅎ,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,근대 성별이 뭔가요?,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,나쁜아이 ~~~ ^.^,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,참이었네.. 히야.. 인정,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,남자에 마음을 너무나도 잘 아는군!!!,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,한달에 3억은 넘게 벌겠지??,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,졸라 섹시하네요.,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,하나도 못 느낀다 매력 하나도 없네,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,졸 한심,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,패왕색이네,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,얼굴은 인정 ,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,이게 뭐라고 두번이나 보고 있냐 ;,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,잠좀자자,none,none
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,이런게 뜨다니..감사 또 감사...,none,none
